"","oid","x","y"
"13650",862,NA,NA
"13651",862,NA,NA
"13652",862,NA,NA
"13653",862,NA,NA
"13654",862,NA,NA
"13655",862,NA,NA
"13656",862,NA,NA
"13657",862,NA,NA
"13658",862,NA,NA
"13659",862,NA,NA
"13660",862,NA,NA
"13661",862,NA,NA
"13662",862,NA,NA
"13663",862,NA,NA
"13664",862,NA,NA
"13665",862,NA,NA
"13666",862,NA,NA
"13667",862,NA,NA
"13668",862,NA,NA
"13669",862,NA,NA
"13670",862,NA,NA
"13671",862,NA,NA
"13672",862,NA,NA
"13673",862,NA,NA
"13674",862,NA,NA
"13675",862,NA,NA
"13676",862,NA,NA
"13677",862,NA,NA
"13678",862,NA,NA
"13679",862,NA,NA
"13680",862,NA,NA
"13681",862,NA,NA
"13682",862,NA,NA
"13683",862,NA,NA
"13684",862,NA,NA
"13685",862,NA,NA
"13686",862,NA,NA
"13687",862,NA,NA
"13688",862,NA,NA
"13689",862,NA,NA
"13690",862,NA,NA
"13691",862,NA,NA
"13692",862,NA,NA
"13693",862,NA,NA
"13694",862,NA,NA
"13695",862,NA,NA
"13696",862,NA,NA
"13697",862,NA,NA
"13698",862,NA,NA
"13699",862,NA,NA
"13700",862,NA,NA
"13701",862,NA,NA
"13702",862,NA,NA
"13703",862,NA,NA
"13704",862,NA,NA
"13705",862,NA,NA
"13706",862,NA,NA
"13707",862,NA,NA
"13708",862,NA,NA
"13709",862,NA,NA
"13710",862,NA,NA
"13711",862,NA,NA
"13712",862,NA,NA
"13713",862,NA,NA
"13714",862,NA,NA
"13715",862,NA,NA
"13716",862,NA,NA
"13717",862,NA,NA
"13718",862,NA,NA
"13719",862,NA,NA
"13720",862,NA,NA
"13721",862,NA,NA
"13722",862,NA,NA
"13723",862,NA,NA
"13724",862,NA,NA
"13725",862,NA,NA
"13726",862,NA,NA
"13727",862,NA,NA
"13728",862,NA,NA
"13729",862,NA,NA
"13730",862,NA,NA
"13731",862,NA,NA
"13732",862,NA,NA
"13733",862,NA,NA
"13734",862,NA,NA
"13735",862,NA,NA
"13736",862,NA,NA
"13737",862,NA,NA
"13738",862,NA,NA
"13739",862,NA,NA
"13740",862,NA,NA
"13741",862,NA,NA
"13742",862,NA,NA
"13743",862,NA,NA
"13744",862,NA,NA
"13745",862,NA,NA
"13746",862,NA,NA
"13747",862,NA,NA
"13748",862,NA,NA
"13749",862,NA,NA
"13750",862,NA,NA
"13751",862,NA,NA
"13752",862,NA,NA
"13753",862,NA,NA
"13754",862,NA,NA
"13755",862,NA,NA
"13756",862,NA,NA
"13757",862,NA,NA
"13758",862,NA,NA
"13759",862,NA,NA
"13760",862,NA,NA
"13761",862,NA,NA
"13762",862,NA,NA
"13763",862,NA,NA
"13764",862,NA,NA
"13765",862,NA,NA
"13766",862,NA,NA
"13767",862,NA,NA
"13768",862,NA,NA
"13769",862,NA,NA
"13770",862,NA,NA
"13771",862,NA,NA
"13772",862,NA,NA
"13773",862,NA,NA
"13774",862,NA,NA
"13775",862,NA,NA
"13776",862,NA,NA
"13777",862,NA,NA
"13778",862,NA,NA
"13779",862,NA,NA
"13780",862,NA,NA
"13781",862,NA,NA
"13782",862,NA,NA
"13783",862,NA,NA
"13784",862,NA,NA
"13785",862,NA,NA
"13786",862,NA,NA
"13787",862,NA,NA
"13788",862,NA,NA
"13789",862,NA,NA
"13790",862,NA,NA
"13791",862,NA,NA
"13792",862,NA,NA
"13793",862,NA,NA
"13794",862,NA,NA
"13795",862,NA,NA
"13796",862,NA,NA
"13797",862,NA,NA
"13798",862,NA,NA
"13799",862,NA,NA
"13800",862,NA,NA
"13801",862,NA,NA
"13802",862,NA,NA
"13803",862,NA,NA
"13804",862,NA,NA
"13805",862,NA,NA
"13806",862,NA,NA
"13807",862,NA,NA
"13808",862,NA,NA
"13809",862,NA,NA
"13810",862,NA,NA
"13811",862,NA,NA
"13812",862,NA,NA
"13813",862,NA,NA
"13814",862,NA,NA
"13815",862,NA,NA
"13816",862,NA,NA
"13817",862,NA,NA
"13818",862,NA,NA
"13819",862,NA,NA
"13820",862,NA,NA
"13821",862,NA,NA
"13822",862,NA,NA
"13823",862,NA,NA
"13824",862,NA,NA
"13825",862,NA,NA
"13826",862,NA,NA
"13827",862,NA,NA
"13828",862,NA,NA
"13829",862,NA,NA
"13830",862,NA,NA
"13831",862,NA,NA
"13832",862,NA,NA
"13833",862,NA,NA
"13834",862,NA,NA
"13835",862,NA,NA
"13836",862,NA,NA
"13837",862,NA,NA
"13838",862,NA,NA
"13839",862,NA,NA
"13840",862,NA,NA
"13841",862,NA,NA
"13842",862,NA,NA
"13843",862,NA,NA
"13844",862,NA,NA
"13845",862,NA,NA
"13846",862,NA,NA
"13847",862,NA,NA
"13848",862,NA,NA
"13849",862,NA,NA
"13850",862,NA,NA
"13851",862,NA,NA
"13852",862,NA,NA
"13853",862,NA,NA
"13854",862,NA,NA
"13855",862,NA,NA
"13856",862,NA,NA
"13857",862,NA,NA
"13858",862,NA,NA
"13859",862,NA,NA
"13860",862,NA,NA
"13861",862,NA,NA
"13862",862,NA,NA
"13863",862,NA,NA
"13864",862,NA,NA
"13865",862,NA,NA
"13866",862,NA,NA
"13867",862,NA,NA
"13868",862,NA,NA
"13869",862,NA,NA
"13870",862,NA,NA
"13871",862,NA,NA
"13872",862,NA,NA
"13873",862,NA,NA
"13874",862,NA,NA
"13875",862,NA,NA
"13876",862,NA,NA
"13877",862,NA,NA
"13878",862,NA,NA
"13879",862,NA,NA
"13880",862,NA,NA
"13881",862,NA,NA
"13882",862,NA,NA
"13883",862,NA,NA
"13884",862,NA,NA
"13885",862,NA,NA
"13886",862,NA,NA
"13887",862,NA,NA
"13888",862,NA,NA
"13889",862,NA,NA
"13890",862,NA,NA
"13891",862,NA,NA
"13892",862,NA,NA
"13893",862,NA,NA
"13894",862,NA,NA
"13895",862,NA,NA
"13896",862,NA,NA
"13897",862,NA,NA
"13898",862,NA,NA
"13899",862,NA,NA
"13900",862,NA,NA
"13901",862,NA,NA
"13902",862,NA,NA
"13903",862,NA,NA
"13904",862,NA,NA
"13905",862,NA,NA
"13906",862,NA,NA
"13907",862,NA,NA
"13908",862,NA,NA
"13909",862,NA,NA
"13910",862,NA,NA
"13911",862,NA,NA
"13912",862,NA,NA
"13913",862,NA,NA
"13914",862,NA,NA
"13915",862,NA,NA
"13916",862,NA,NA
"13917",862,NA,NA
"13918",862,NA,NA
"13919",862,NA,NA
"13920",862,NA,NA
"13921",862,NA,NA
"13922",862,NA,NA
"13923",862,NA,NA
"13924",862,NA,NA
"13925",862,NA,NA
"13926",862,NA,NA
"13927",862,NA,NA
"13928",862,NA,NA
"13929",862,NA,NA
"13930",862,NA,NA
"13931",862,NA,NA
"13932",862,NA,NA
"13933",862,NA,NA
"13934",862,NA,NA
"13935",862,NA,NA
"13936",862,NA,NA
"13937",862,NA,NA
"13938",862,NA,NA
"13939",862,NA,NA
"13940",862,NA,NA
"13941",862,NA,NA
"13942",862,NA,NA
"13943",862,NA,NA
"13944",862,NA,NA
"13945",862,NA,NA
"13946",862,NA,NA
"13947",862,NA,NA
"13948",862,NA,NA
"13949",862,NA,NA
"13950",862,NA,NA
"13951",862,NA,NA
"13952",862,NA,NA
"13953",862,NA,NA
"13954",862,NA,NA
"13955",862,NA,NA
"13956",862,NA,NA
"13957",862,NA,NA
"13958",862,NA,NA
"13959",862,NA,NA
"13960",862,NA,NA
"13961",862,NA,NA
"13962",862,NA,NA
"13963",862,NA,NA
"13964",862,NA,NA
"13965",862,NA,NA
"13966",862,NA,NA
"13967",862,NA,NA
"13968",862,NA,NA
"13969",862,NA,NA
"13970",862,NA,NA
"13971",862,NA,NA
"13972",862,NA,NA
"13973",862,NA,NA
"13974",862,NA,NA
"13975",862,NA,NA
"13976",862,NA,NA
"13977",862,NA,NA
"13978",862,NA,NA
"13979",862,NA,NA
"13980",862,NA,NA
"13981",862,NA,NA
"13982",862,NA,NA
"13983",862,NA,NA
"13984",862,NA,NA
"13985",862,NA,NA
"13986",862,NA,NA
"13987",862,NA,NA
"13988",862,NA,NA
"13989",862,NA,NA
"13990",862,NA,NA
"13991",862,NA,NA
"13992",862,NA,NA
"13993",862,NA,NA
"13994",862,NA,NA
"13995",862,NA,NA
"13996",862,NA,NA
"13997",862,NA,NA
"13998",862,NA,NA
"13999",862,NA,NA
"14000",862,NA,NA
"14001",862,NA,NA
"14002",862,NA,NA
"14003",862,NA,NA
"14004",862,NA,NA
"14005",862,NA,NA
"14006",862,NA,NA
"14007",862,NA,NA
"14008",862,NA,NA
"14009",862,NA,NA
"14010",862,NA,NA
"14011",862,NA,NA
"14012",862,NA,NA
"14013",862,NA,NA
"14014",862,NA,NA
"14015",862,NA,NA
"14016",862,NA,NA
"14017",862,NA,NA
"14018",862,NA,NA
"14019",862,NA,NA
"14020",862,NA,NA
"14021",862,NA,NA
"14022",862,NA,NA
"14023",862,NA,NA
"14024",862,NA,NA
"14025",862,NA,NA
"14026",862,NA,NA
"14027",862,NA,NA
"14028",862,NA,NA
"14029",862,NA,NA
"14030",862,NA,NA
"14031",862,NA,NA
"14032",862,NA,NA
"14033",862,NA,NA
"14034",862,NA,NA
"14035",862,NA,NA
"14036",862,NA,NA
"14037",862,NA,NA
"14038",862,NA,NA
"14039",862,NA,NA
"14040",862,NA,NA
"14041",862,NA,NA
"14042",862,NA,NA
"14043",862,NA,NA
"14044",862,NA,NA
"14045",862,NA,NA
"14046",862,NA,NA
"14047",862,NA,NA
"14048",862,NA,NA
"14049",862,NA,NA
"14050",862,NA,NA
"14051",862,NA,NA
"14052",862,NA,NA
"14053",862,NA,NA
"14054",862,NA,NA
"14055",862,NA,NA
"14056",862,NA,NA
"14057",862,NA,NA
"14058",862,NA,NA
"14059",862,NA,NA
"14060",862,NA,NA
"14061",862,NA,NA
"14062",862,NA,NA
"14063",862,NA,NA
"14064",862,NA,NA
"14065",862,NA,NA
"14066",862,NA,NA
"14067",862,NA,NA
"14068",862,NA,NA
"14069",862,NA,NA
"14070",862,NA,NA
"14071",862,NA,NA
"14072",862,NA,NA
"14073",862,NA,NA
"14074",862,NA,NA
"14075",862,NA,NA
"14076",862,NA,NA
"14077",862,NA,NA
"14078",862,NA,NA
"14079",862,NA,NA
"14080",862,NA,NA
"14081",862,NA,NA
"14082",862,NA,NA
"14083",862,NA,NA
"14084",862,NA,NA
"14085",862,NA,NA
"14086",862,NA,NA
"14087",862,NA,NA
"14088",862,NA,NA
"14089",862,NA,NA
"14090",862,NA,NA
"14091",862,NA,NA
"14092",862,NA,NA
"14093",862,NA,NA
"14094",862,NA,NA
"14095",862,NA,NA
"14096",862,NA,NA
"14097",862,NA,NA
"14098",862,NA,NA
"14099",862,NA,NA
"14100",862,NA,NA
"14101",862,NA,NA
"14102",862,NA,NA
"14103",862,NA,NA
"14104",862,NA,NA
"14105",862,NA,NA
"14106",862,NA,NA
"14107",862,NA,NA
"14108",862,NA,NA
"14109",862,NA,NA
"14110",862,NA,NA
"14111",862,NA,NA
"14112",862,NA,NA
"14113",862,NA,NA
"14114",862,NA,NA
"14115",862,NA,NA
"14116",862,NA,NA
"14117",862,NA,NA
"14118",862,NA,NA
"14119",862,NA,NA
"14120",862,NA,NA
"14121",862,NA,NA
"14122",862,NA,NA
"14123",862,NA,NA
"14124",862,NA,NA
"14125",862,NA,NA
"14126",862,NA,NA
"14127",862,NA,NA
"14128",862,NA,NA
"14129",862,NA,NA
"14130",862,NA,NA
"14131",862,NA,NA
"14132",862,NA,NA
"14133",862,NA,NA
"14134",862,NA,NA
"14135",862,NA,NA
"14136",862,NA,NA
"14137",862,NA,NA
"14138",862,NA,NA
"14139",862,NA,NA
"14140",862,NA,NA
"14141",862,NA,NA
"14142",862,NA,NA
"14143",862,NA,NA
"14144",862,NA,NA
"14145",862,NA,NA
"14146",862,NA,NA
"14147",862,NA,NA
"14148",862,NA,NA
"14149",862,NA,NA
"14150",862,NA,NA
"14151",862,NA,NA
"14152",862,NA,NA
"14153",862,NA,NA
"14154",862,NA,NA
"14155",862,NA,NA
"14156",862,NA,NA
"14157",862,NA,NA
"14158",862,NA,NA
"14159",862,NA,NA
"14160",862,NA,NA
"14161",862,NA,NA
"14162",862,NA,NA
"14163",862,NA,NA
"14164",862,NA,NA
"14165",862,NA,NA
"14166",862,NA,NA
"14167",862,NA,NA
"14168",862,NA,NA
"14169",862,NA,NA
"14170",862,NA,NA
"14171",862,NA,NA
"14172",862,NA,NA
"14173",862,NA,NA
"14174",862,NA,NA
"14175",862,NA,NA
"14176",862,NA,NA
"14177",862,NA,NA
"14178",862,NA,NA
"14179",862,NA,NA
"14180",862,NA,NA
"14181",862,NA,NA
"14182",862,NA,NA
"14183",862,NA,NA
"14184",862,NA,NA
"14185",862,NA,NA
"14186",862,NA,NA
"14187",862,NA,NA
"14188",862,NA,NA
"14189",862,NA,NA
"14190",862,NA,NA
"14191",862,NA,NA
"14192",862,NA,NA
"14193",862,NA,NA
"14194",862,NA,NA
"14195",862,NA,NA
"14196",862,NA,NA
"14197",862,NA,NA
"14198",862,NA,NA
"14199",862,NA,NA
"14200",862,NA,NA
"14201",862,NA,NA
"14202",862,NA,NA
"14203",862,NA,NA
"14204",862,NA,NA
"14205",862,NA,NA
"14206",862,NA,NA
"14207",862,NA,NA
"14208",862,NA,NA
"14209",862,NA,NA
"14210",862,NA,NA
"14211",862,NA,NA
"14212",862,NA,NA
"14213",862,NA,NA
"14214",862,NA,NA
"14215",862,NA,NA
"14216",862,NA,NA
"14217",862,NA,NA
"14218",862,NA,NA
"14219",862,NA,NA
"14220",862,NA,NA
"14221",862,NA,NA
"14222",862,NA,NA
"14223",862,NA,NA
"14224",862,NA,NA
"14225",862,NA,NA
"14226",862,NA,NA
"14227",862,NA,NA
"14228",862,NA,NA
"14229",862,NA,NA
"14230",862,NA,NA
"14231",862,NA,NA
"14232",862,NA,NA
"14233",862,NA,NA
"14234",862,NA,NA
"14235",862,NA,NA
"14236",862,NA,NA
"14237",862,NA,NA
"14238",862,NA,NA
"14239",862,NA,NA
"14240",862,NA,NA
"14241",862,NA,NA
"14242",862,NA,NA
"14243",862,NA,NA
"14244",862,NA,NA
"14245",862,NA,NA
"14246",862,NA,NA
"14247",862,NA,NA
"14248",862,NA,NA
"14249",862,NA,NA
"14250",862,NA,NA
"14251",862,NA,NA
"14252",862,NA,NA
"14253",862,NA,NA
"14254",862,NA,NA
"14255",862,NA,NA
"14256",862,NA,NA
"14257",862,NA,NA
"14258",862,NA,NA
"14259",862,NA,NA
"14260",862,NA,NA
"14261",862,NA,NA
"14262",862,NA,NA
"14263",862,NA,NA
"14264",862,NA,NA
"14265",862,NA,NA
"14266",862,NA,NA
"14267",862,NA,NA
"14268",862,NA,NA
"14269",862,NA,NA
"14270",862,NA,NA
"14271",862,NA,NA
"14272",862,NA,NA
"14273",862,NA,NA
"14274",862,NA,NA
"14275",862,NA,NA
"14276",862,NA,NA
"14277",862,NA,NA
"14278",862,NA,NA
"14279",862,NA,NA
"14280",862,NA,NA
"14281",862,NA,NA
"14282",862,NA,NA
"14283",862,NA,NA
"14284",862,NA,NA
"14285",862,NA,NA
"14286",862,NA,NA
"14287",862,NA,NA
"14288",862,NA,NA
"14289",862,NA,NA
"14290",862,NA,NA
"14291",862,NA,NA
"14292",862,NA,NA
"14293",862,NA,NA
"14294",862,NA,NA
"14295",862,NA,NA
"14296",862,NA,NA
"14297",862,NA,NA
"14298",862,NA,NA
"14299",862,NA,NA
"14300",862,NA,NA
"14301",862,NA,NA
"14302",862,NA,NA
"14303",862,NA,NA
"14304",862,NA,NA
"14305",862,NA,NA
"14306",862,NA,NA
"14307",862,NA,NA
"14308",862,NA,NA
"14309",862,NA,NA
"14310",862,NA,NA
"14311",862,NA,NA
"14312",862,NA,NA
"14313",862,NA,NA
"14314",862,NA,NA
"14315",862,NA,NA
"14316",862,NA,NA
"14317",862,NA,NA
"14318",862,NA,NA
"14319",862,NA,NA
"14320",862,NA,NA
"14321",862,NA,NA
"14322",862,NA,NA
"14323",862,NA,NA
"14324",862,NA,NA
"14325",862,NA,NA
"14326",862,NA,NA
"14327",862,NA,NA
"14328",862,NA,NA
"14329",862,NA,NA
"14330",862,NA,NA
"14331",862,NA,NA
"14332",862,NA,NA
"14333",862,NA,NA
"14334",862,NA,NA
"14335",862,NA,NA
"14336",862,NA,NA
"14337",862,NA,NA
"14338",862,NA,NA
"14339",862,NA,NA
"14340",862,NA,NA
"14341",862,NA,NA
"14342",862,NA,NA
"14343",862,NA,NA
"14344",862,NA,NA
"14345",862,NA,NA
"14346",862,NA,NA
"14347",862,NA,NA
"14348",862,NA,NA
"14349",862,NA,NA
"14350",862,NA,NA
"14351",862,NA,NA
"14352",862,NA,NA
"14353",862,NA,NA
"14354",862,NA,NA
"14355",862,NA,NA
"14356",862,NA,NA
"14357",862,NA,NA
"14358",862,NA,NA
"14359",862,NA,NA
"14360",862,NA,NA
"14361",862,NA,NA
"14362",862,NA,NA
"14363",862,NA,NA
"14364",862,NA,NA
"14365",862,NA,NA
"14366",862,NA,NA
"14367",862,NA,NA
"14368",862,NA,NA
"14369",862,NA,NA
"14370",862,NA,NA
"14371",862,NA,NA
"14372",862,NA,NA
"14373",862,NA,NA
"14374",862,NA,NA
"14375",862,NA,NA
"14376",862,NA,NA
"14377",862,NA,NA
"14378",862,NA,NA
"14379",862,NA,NA
"14380",862,NA,NA
"14381",862,NA,NA
"14382",862,NA,NA
"14383",862,NA,NA
"14384",862,NA,NA
"14385",862,NA,NA
"14386",862,NA,NA
"14387",862,NA,NA
"14388",862,NA,NA
"14389",862,NA,NA
"14390",862,NA,NA
"14391",862,NA,NA
"14392",862,NA,NA
"14393",862,NA,NA
"14394",862,NA,NA
"14395",862,NA,NA
"14396",862,NA,NA
"14397",862,NA,NA
"14398",862,NA,NA
"14399",862,NA,NA
"14400",862,NA,NA
"14401",862,NA,NA
"14402",862,NA,NA
"14403",862,NA,NA
"14404",862,NA,NA
"14405",862,NA,NA
"14406",862,NA,NA
"14407",862,NA,NA
"14408",862,NA,NA
"14409",862,NA,NA
"14410",862,NA,NA
"14411",862,NA,NA
"14412",862,NA,NA
"14413",862,NA,NA
"14414",862,NA,NA
"14415",862,NA,NA
"14416",862,NA,NA
"14417",862,NA,NA
"14418",862,NA,NA
"14419",862,NA,NA
"14420",862,NA,NA
"14421",862,NA,NA
"14422",862,NA,NA
"14423",862,NA,NA
"14424",862,NA,NA
"14425",862,NA,NA
"14426",862,NA,NA
"14427",862,NA,NA
"14428",862,NA,NA
"14429",862,NA,NA
"14430",862,NA,NA
"14431",862,NA,NA
"14432",862,NA,NA
"14433",862,NA,NA
"14434",862,NA,NA
"14435",862,NA,NA
"14436",862,NA,NA
"14437",862,NA,NA
"14438",862,NA,NA
"14439",862,NA,NA
"14440",862,NA,NA
"14441",862,NA,NA
"14442",862,NA,NA
"14443",862,NA,NA
"14444",862,NA,NA
"14445",862,NA,NA
"14446",862,NA,NA
"14447",862,NA,NA
"14448",862,NA,NA
"14449",862,NA,NA
"14450",862,NA,NA
"14451",862,NA,NA
"14452",862,NA,NA
"14453",862,NA,NA
"14454",862,NA,NA
"14455",862,NA,NA
"14456",862,NA,NA
"14457",862,NA,NA
"14458",862,NA,NA
"14459",862,NA,NA
"14460",862,NA,NA
"14461",862,NA,NA
"14462",862,NA,NA
"14463",862,NA,NA
"14464",862,NA,NA
"14465",862,NA,NA
"14466",862,NA,NA
"14467",862,NA,NA
"14468",862,NA,NA
"14469",862,NA,NA
"14470",862,NA,NA
"14471",862,NA,NA
"14472",862,NA,NA
"14473",862,NA,NA
"14474",862,NA,NA
"14475",862,NA,NA
"14476",862,NA,NA
"14477",862,NA,NA
"14478",862,NA,NA
"14479",862,NA,NA
"14480",862,NA,NA
"14481",862,NA,NA
"14482",862,NA,NA
"14483",862,NA,NA
"14484",862,NA,NA
"14485",862,NA,NA
"14486",862,NA,NA
"14487",862,NA,NA
"14488",862,NA,NA
"14489",862,NA,NA
"14490",862,NA,NA
"14491",862,NA,NA
"14492",862,NA,NA
"14493",862,NA,NA
"14494",862,NA,NA
"14495",862,NA,NA
"14496",862,NA,NA
"14497",862,NA,NA
"14498",862,NA,NA
"14499",862,NA,NA
"14500",862,NA,NA
"14501",862,NA,NA
"14502",862,NA,NA
"14503",862,NA,NA
"14504",862,NA,NA
"14505",862,NA,NA
"14506",862,NA,NA
"14507",862,NA,NA
"14508",862,NA,NA
"14509",862,NA,NA
"14510",862,NA,NA
"14511",862,NA,NA
"14512",862,NA,NA
"14513",862,NA,NA
"14514",862,NA,NA
"14515",862,NA,NA
"14516",862,NA,NA
"14517",862,NA,NA
"14518",862,NA,NA
"14519",862,NA,NA
"14520",862,NA,NA
"14521",862,NA,NA
"14522",862,NA,NA
"14523",862,NA,NA
"14524",862,NA,NA
"14525",862,NA,NA
"14526",862,NA,NA
"14527",862,NA,NA
"14528",862,NA,NA
"14529",862,NA,NA
"14530",862,NA,NA
"14531",862,NA,NA
"14532",862,NA,NA
"14533",862,NA,NA
"14534",862,NA,NA
"14535",862,NA,NA
"14536",862,NA,NA
"14537",862,NA,NA
"14538",862,NA,NA
"14539",862,NA,NA
"14540",862,NA,NA
"14541",862,NA,NA
"14542",862,NA,NA
"14543",862,NA,NA
"14544",862,NA,NA
"14545",862,NA,NA
"14546",862,NA,NA
"14547",862,NA,NA
"14548",862,NA,NA
"14549",862,NA,NA
"14550",862,NA,NA
"14551",862,NA,NA
"14552",862,NA,NA
"14553",862,NA,NA
"14554",862,NA,NA
"14555",862,NA,NA
"14556",862,NA,NA
"14557",862,NA,NA
"14558",862,NA,NA
"14559",862,NA,NA
"14560",862,NA,NA
"14561",862,NA,NA
"14562",862,NA,NA
"14563",862,NA,NA
"14564",862,NA,NA
"14565",862,NA,NA
"14566",862,NA,NA
"14567",862,NA,NA
"14568",862,NA,NA
"14569",862,NA,NA
"14570",862,NA,NA
"14571",862,NA,NA
"14572",862,NA,NA
"14573",862,NA,NA
"14574",862,NA,NA
"14575",862,NA,NA
"14576",862,NA,NA
"14577",862,NA,NA
"14578",862,NA,NA
"14579",862,NA,NA
"14580",862,NA,NA
"14581",862,NA,NA
"14582",862,NA,NA
"14583",862,NA,NA
"14584",862,NA,NA
"14585",862,NA,NA
"14586",862,NA,NA
"14587",862,NA,NA
"14588",862,NA,NA
"14589",862,NA,NA
"14590",862,NA,NA
"14591",862,NA,NA
"14592",862,NA,NA
"14593",862,NA,NA
"14594",862,NA,NA
"14595",862,NA,NA
"14596",862,NA,NA
"14597",862,NA,NA
"14598",862,NA,NA
"14599",862,NA,NA
"14600",862,NA,NA
"14601",862,NA,NA
"14602",862,NA,NA
"14603",862,NA,NA
"14604",862,NA,NA
"14605",862,NA,NA
"14606",862,NA,NA
"14607",862,NA,NA
"14608",862,NA,NA
"14609",862,NA,NA
"14610",862,NA,NA
"14611",862,NA,NA
"14612",862,NA,NA
"14613",862,NA,NA
"14614",862,NA,NA
"14615",862,NA,NA
"14616",862,NA,NA
"14617",862,NA,NA
"14618",862,NA,NA
"14619",862,NA,NA
"14620",862,NA,NA
"14621",862,NA,NA
"14622",862,NA,NA
"14623",862,NA,NA
"14624",862,NA,NA
"14625",862,NA,NA
"14626",862,NA,NA
"14627",862,NA,NA
"14628",862,NA,NA
"14629",862,NA,NA
"14630",862,NA,NA
"14631",862,NA,NA
"14632",862,NA,NA
"14633",862,NA,NA
"14634",862,NA,NA
"14635",862,NA,NA
"14636",862,NA,NA
"14637",862,NA,NA
"14638",862,NA,NA
"14639",862,NA,NA
"14640",862,NA,NA
"14641",862,NA,NA
"14642",862,NA,NA
"14643",862,NA,NA
"14644",862,NA,NA
"14645",862,NA,NA
"14646",862,NA,NA
"14647",862,NA,NA
"14648",862,NA,NA
"14649",862,NA,NA
"14650",862,NA,NA
"14651",862,NA,NA
"14652",862,NA,NA
"14653",862,NA,NA
"14654",862,NA,NA
"14655",862,NA,NA
"14656",862,NA,NA
"14657",862,NA,NA
"14658",862,NA,NA
"14659",862,NA,NA
"14660",862,NA,NA
"14661",862,NA,NA
"14662",862,NA,NA
"14663",862,NA,NA
"14664",862,NA,NA
"14665",862,NA,NA
"14666",862,NA,NA
"14667",862,NA,NA
"14668",862,NA,NA
"14669",862,NA,NA
"14670",862,NA,NA
"14671",862,NA,NA
"14672",862,NA,NA
"14673",862,NA,NA
"14674",862,NA,NA
"14675",862,NA,NA
"14676",862,NA,NA
"14677",862,NA,NA
"14678",862,NA,NA
"14679",862,NA,NA
"14680",862,NA,NA
"14681",862,NA,NA
"14682",862,NA,NA
"14683",862,NA,NA
"14684",862,NA,NA
"14685",862,NA,NA
"14686",862,NA,NA
"14687",862,NA,NA
"14688",862,NA,NA
"14689",862,NA,NA
"14690",862,NA,NA
"14691",862,NA,NA
"14692",862,NA,NA
"14693",862,NA,NA
"14694",862,NA,NA
"14695",862,NA,NA
"14696",862,NA,NA
"14697",862,NA,NA
"14698",862,NA,NA
"14699",862,NA,NA
"14700",862,NA,NA
"14701",862,NA,NA
"14702",862,NA,NA
"14703",862,NA,NA
"14704",862,NA,NA
"14705",862,NA,NA
"14706",862,NA,NA
"14707",862,NA,NA
"14708",862,NA,NA
"14709",862,NA,NA
"14710",862,NA,NA
"14711",862,NA,NA
"14712",862,NA,NA
"14713",862,NA,NA
"14714",862,NA,NA
"14715",862,NA,NA
"14716",862,NA,NA
"14717",862,NA,NA
"14718",862,NA,NA
"14719",862,NA,NA
"14720",862,NA,NA
"14721",862,NA,NA
"14722",862,NA,NA
"14723",862,NA,NA
"14724",862,NA,NA
"14725",862,NA,NA
"14726",862,NA,NA
"14727",862,NA,NA
"14728",862,NA,NA
"14729",862,NA,NA
"14730",862,NA,NA
"14731",862,NA,NA
"14732",862,NA,NA
"14733",862,NA,NA
"14734",862,NA,NA
"14735",862,NA,NA
"14736",862,NA,NA
"14737",862,NA,NA
"14738",862,NA,NA
"14739",862,NA,NA
"14740",862,NA,NA
"14741",862,NA,NA
"14742",862,NA,NA
"14743",862,NA,NA
"14744",862,NA,NA
"14745",862,NA,NA
"14746",862,NA,NA
"14747",862,NA,NA
"14748",862,NA,NA
"14749",862,NA,NA
"14750",862,NA,NA
"14751",862,NA,NA
"14752",862,NA,NA
"14753",862,NA,NA
"14754",862,NA,NA
"14755",862,NA,NA
"14756",862,NA,NA
"14757",862,NA,NA
"14758",862,NA,NA
"14759",862,NA,NA
"14760",862,NA,NA
"14761",862,NA,NA
"14762",862,NA,NA
"14763",862,NA,NA
"14764",862,NA,NA
"14765",862,NA,NA
"14766",862,NA,NA
"14767",862,NA,NA
"14768",862,NA,NA
"14769",862,NA,NA
"14770",862,NA,NA
"14771",862,NA,NA
"14772",862,NA,NA
"14773",862,NA,NA
"14774",862,NA,NA
"14775",862,NA,NA
"14776",862,NA,NA
"14777",862,NA,NA
"14778",862,NA,NA
"14779",862,NA,NA
"14780",862,NA,NA
"14781",862,NA,NA
"14782",862,NA,NA
"14783",862,NA,NA
"14784",862,NA,NA
"14785",862,NA,NA
"14786",862,NA,NA
"14787",862,NA,NA
"14788",862,NA,NA
"14789",862,NA,NA
"14790",862,NA,NA
"14791",862,NA,NA
"14792",862,NA,NA
"14793",862,NA,NA
"14794",862,NA,NA
"14795",862,NA,NA
"14796",862,NA,NA
"14797",862,NA,NA
"14798",862,NA,NA
"14799",862,NA,NA
"14800",862,NA,NA
"14801",862,NA,NA
"14802",862,NA,NA
"14803",862,NA,NA
"14804",862,NA,NA
"14805",862,NA,NA
"14806",862,NA,NA
"14807",862,NA,NA
"14808",862,NA,NA
"14809",862,NA,NA
"14810",862,NA,NA
"14811",862,NA,NA
"14812",862,NA,NA
"14813",862,NA,NA
"14814",862,NA,NA
